split,class,filename,format,mode,width,height,progressive,n_qtables,qtable_hash,estimated_quality,file_size,megapixels,bytes_per_megapixel
train,PNEUMONIA,person1718_bacteria_4540.jpeg,JPEG,L,1800,1256,False,1,5fe3e571bb5a,75.0,222040,2.2608,98.21302193913658
train,PNEUMONIA,person1719_bacteria_4541.jpeg,JPEG,RGB,557,177,False,2,2670630d69c8,75.0,7375,0.098589,74.80550568521844
train,PNEUMONIA,person1719_bacteria_4542.jpeg,JPEG,RGB,481,234,False,2,2670630d69c8,75.0,10634,0.112554,94.47909447909448
train,PNEUMONIA,person1719_bacteria_4544.jpeg,JPEG,RGB,462,200,False,2,2670630d69c8,75.0,8185,0.0924,88.58225108225109
train,PNEUMONIA,person1720_bacteria_4545.jpeg,JPEG,L,1152,648,False,1,5fe3e571bb5a,75.0,58957,0.746496,78.97832004458161
train,PNEUMONIA,person1721_bacteria_4546.jpeg,JPEG,L,1160,816,False,1,5fe3e571bb5a,75.0,89255,0.94656,94.29407538877619
train,PNEUMONIA,person1722_bacteria_4547.jpeg,JPEG,RGB,415,354,False,2,2670630d69c8,75.0,13500,0.14691,91.89299571166019
train,PNEUMONIA,person1723_bacteria_4548.jpeg,JPEG,RGB,457,295,False,2,2670630d69c8,75.0,12131,0.134815,89.98256870526278
train,PNEUMONIA,person1724_bacteria_4549.jpeg,JPEG,L,1160,736,False,1,5fe3e571bb5a,75.0,77587,0.85376,90.87682721139431
train,PNEUMONIA,person1725_bacteria_4550.jpeg,JPEG,RGB,514,275,False,2,2670630d69c8,75.0,11993,0.14135,84.8461266360099
train,PNEUMONIA,person1725_bacteria_4551.jpeg,JPEG,RGB,450,250,False,2,2670630d69c8,75.0,11398,0.1125,101.31555555555555
train,PNEUMONIA,person1726_bacteria_4552.jpeg,JPEG,L,1136,792,False,1,5fe3e571bb5a,75.0,71936,0.899712,79.95447432067152
train,PNEUMONIA,person1728_bacteria_4555.jpeg,JPEG,RGB,486,186,False,2,2670630d69c8,75.0,8433,0.090396,93.289526085225
train,PNEUMONIA,person1728_bacteria_4556.jpeg,JPEG,RGB,455,178,False,2,2670630d69c8,75.0,8028,0.08099,99.12334856155081
train,PNEUMONIA,person1729_bacteria_4557.jpeg,JPEG,L,1168,728,False,1,5fe3e571bb5a,75.0,76576,0.850304,90.05720307090169
train,PNEUMONIA,person1730_bacteria_4558.jpeg,JPEG,L,872,560,False,1,5fe3e571bb5a,75.0,38500,0.48832,78.84174311926606
train,PNEUMONIA,person1730_bacteria_4559.jpeg,JPEG,L,808,552,False,1,5fe3e571bb5a,75.0,36167,0.446016,81.08901922800976
train,PNEUMONIA,person1731_bacteria_4563.jpeg,JPEG,L,1184,704,False,1,5fe3e571bb5a,75.0,72792,0.833536,87.32916154791154
train,PNEUMONIA,person1732_bacteria_4564.jpeg,JPEG,RGB,492,156,False,2,2670630d69c8,75.0,6326,0.076752,82.42130498228059
train,PNEUMONIA,person1733_bacteria_4566.jpeg,JPEG,L,912,456,False,1,5fe3e571bb5a,75.0,42490,0.415872,102.17086026469683
train,PNEUMONIA,person1735_bacteria_4570.jpeg,JPEG,L,1656,1048,False,1,5fe3e571bb5a,75.0,118327,1.735488,68.18082291551426
train,PNEUMONIA,person1737_bacteria_4573.jpeg,JPEG,L,2072,1768,False,1,5fe3e571bb5a,75.0,415921,3.663296,113.53737180943064
train,PNEUMONIA,person1739_bacteria_4576.jpeg,JPEG,L,1016,672,False,1,5fe3e571bb5a,75.0,59179,0.682752,86.67715363704536
train,PNEUMONIA,person1740_bacteria_4579.jpeg,JPEG,L,1720,1328,False,1,5fe3e571bb5a,75.0,234955,2.28416,102.86275917623985
train,PNEUMONIA,person1744_bacteria_4583.jpeg,JPEG,L,1416,1208,False,1,5fe3e571bb5a,75.0,138445,1.710528,80.93699723126426
train,PNEUMONIA,person1745_bacteria_4584.jpeg,JPEG,L,1792,1280,False,1,5fe3e571bb5a,75.0,146822,2.29376,64.00931222098215
train,PNEUMONIA,person1746_bacteria_4585.jpeg,JPEG,L,2072,1440,False,1,5fe3e571bb5a,75.0,253534,2.98368,84.97358966108966
train,PNEUMONIA,person1748_bacteria_4588.jpeg,JPEG,L,1904,1744,False,1,5fe3e571bb5a,75.0,195718,3.320576,58.94097891450158
train,PNEUMONIA,person1749_bacteria_4590.jpeg,JPEG,RGB,493,289,False,2,2670630d69c8,75.0,12021,0.142477,84.37151259501535
train,PNEUMONIA,person1751_bacteria_4592.jpeg,JPEG,RGB,462,241,False,2,2670630d69c8,75.0,11481,0.111342,103.1147275960554
train,PNEUMONIA,person1753_bacteria_4594.jpeg,JPEG,L,1480,680,False,1,5fe3e571bb5a,75.0,73192,1.0064,72.72655007949125
train,PNEUMONIA,person1756_bacteria_4598.jpeg,JPEG,L,1424,1128,False,1,5fe3e571bb5a,75.0,137494,1.606272,85.59820503625787
train,PNEUMONIA,person1757_bacteria_4599.jpeg,JPEG,L,920,664,False,1,5fe3e571bb5a,75.0,61012,0.61088,99.87558931377686
train,PNEUMONIA,person1758_bacteria_4600.jpeg,JPEG,L,1728,1392,False,1,5fe3e571bb5a,75.0,270378,2.405376,112.40571120689654
train,PNEUMONIA,person1760_bacteria_4602.jpeg,JPEG,L,952,632,False,1,5fe3e571bb5a,75.0,51847,0.601664,86.17268109775556
train,PNEUMONIA,person1761_bacteria_4603.jpeg,JPEG,RGB,467,217,False,2,2670630d69c8,75.0,9724,0.101339,95.95516040221435
train,PNEUMONIA,person1763_bacteria_4606.jpeg,JPEG,RGB,483,178,False,2,2670630d69c8,75.0,9143,0.085974,106.3461046362854
train,PNEUMONIA,person1764_bacteria_4607.jpeg,JPEG,L,1120,632,False,1,5fe3e571bb5a,75.0,51457,0.70784,72.69580696202532
train,PNEUMONIA,person1765_bacteria_4608.jpeg,JPEG,L,1256,856,False,1,5fe3e571bb5a,75.0,77227,1.075136,71.82998243943092
train,PNEUMONIA,person1770_bacteria_4613.jpeg,JPEG,L,984,608,False,1,5fe3e571bb5a,75.0,42406,0.598272,70.88080338040221
train,PNEUMONIA,person1770_bacteria_4614.jpeg,JPEG,RGB,485,229,False,2,2670630d69c8,75.0,9781,0.111065,88.06554720208888
train,PNEUMONIA,person1771_bacteria_4615.jpeg,JPEG,L,1760,1352,False,1,5fe3e571bb5a,75.0,223194,2.37952,93.79790882194729
train,PNEUMONIA,person1777_bacteria_4622.jpeg,JPEG,L,952,584,False,1,5fe3e571bb5a,75.0,48875,0.555968,87.90973581213306
train,PNEUMONIA,person1779_bacteria_4626.jpeg,JPEG,L,984,544,False,1,5fe3e571bb5a,75.0,49979,0.535296,93.36703431372548
train,PNEUMONIA,person1784_bacteria_4631.jpeg,JPEG,L,888,632,False,1,5fe3e571bb5a,75.0,50030,0.561216,89.14571216786406
train,PNEUMONIA,person1787_bacteria_4634.jpeg,JPEG,L,984,520,False,1,5fe3e571bb5a,75.0,47386,0.51168,92.6086616635397
train,PNEUMONIA,person1790_bacteria_4638.jpeg,JPEG,L,1016,624,False,1,5fe3e571bb5a,75.0,53859,0.633984,84.95324803149607
train,PNEUMONIA,person1796_bacteria_4644.jpeg,JPEG,L,1080,712,False,1,5fe3e571bb5a,75.0,59952,0.76896,77.96504369538077
train,PNEUMONIA,person1799_bacteria_4647.jpeg,JPEG,L,1192,520,False,1,5fe3e571bb5a,75.0,84108,0.61984,135.69308208569956
train,PNEUMONIA,person17_bacteria_56.jpeg,JPEG,L,1256,932,False,1,5fe3e571bb5a,75.0,95861,1.170592,81.89104316448429
train,PNEUMONIA,person1803_bacteria_4651.jpeg,JPEG,L,1056,672,False,1,5fe3e571bb5a,75.0,43478,0.709632,61.26837572150072
train,PNEUMONIA,person1803_bacteria_4652.jpeg,JPEG,L,976,672,False,1,5fe3e571bb5a,75.0,48219,0.655872,73.51891832552693
train,PNEUMONIA,person1810_bacteria_4664.jpeg,JPEG,L,944,672,False,1,5fe3e571bb5a,75.0,59720,0.634368,94.14094027441485
train,PNEUMONIA,person1812_bacteria_4667.jpeg,JPEG,L,976,560,False,1,5fe3e571bb5a,75.0,52517,0.54656,96.08643149882904
train,PNEUMONIA,person1814_bacteria_4669.jpeg,JPEG,L,912,576,False,1,5fe3e571bb5a,75.0,44133,0.525312,84.01292945906434
train,PNEUMONIA,person1816_bacteria_4673.jpeg,JPEG,L,1272,592,False,1,5fe3e571bb5a,75.0,46165,0.753024,61.306146948835625
train,PNEUMONIA,person1816_bacteria_4674.jpeg,JPEG,L,1240,728,False,1,5fe3e571bb5a,75.0,66659,0.90272,73.84238745125843
train,PNEUMONIA,person1817_bacteria_4675.jpeg,JPEG,L,1184,792,False,1,5fe3e571bb5a,75.0,73696,0.937728,78.58995358995358
train,PNEUMONIA,person1818_bacteria_4676.jpeg,JPEG,L,1320,768,False,1,5fe3e571bb5a,75.0,97852,1.01376,96.52383207070707
train,PNEUMONIA,person1819_bacteria_4677.jpeg,JPEG,L,1576,848,False,1,5fe3e571bb5a,75.0,89324,1.336448,66.8368690738435
train,PNEUMONIA,person1823_bacteria_4682.jpeg,JPEG,L,1080,784,False,1,5fe3e571bb5a,75.0,74750,0.84672,88.28184051398337
train,PNEUMONIA,person1830_bacteria_4693.jpeg,JPEG,L,1584,1104,False,1,5fe3e571bb5a,75.0,122206,1.748736,69.88247511345337
train,PNEUMONIA,person1835_bacteria_4699.jpeg,JPEG,L,1064,672,False,1,5fe3e571bb5a,75.0,57734,0.715008,80.74594969566775
train,PNEUMONIA,person1838_bacteria_4703.jpeg,JPEG,L,1328,888,False,1,5fe3e571bb5a,75.0,94096,1.179264,79.79214153912949
train,PNEUMONIA,person1839_bacteria_4705.jpeg,JPEG,L,1056,736,False,1,5fe3e571bb5a,75.0,66504,0.777216,85.5669466403162
train,PNEUMONIA,person1841_bacteria_4708.jpeg,JPEG,L,1216,1040,False,1,5fe3e571bb5a,75.0,115662,1.26464,91.4584387651822
train,PNEUMONIA,person1843_bacteria_4710.jpeg,JPEG,L,888,784,False,1,5fe3e571bb5a,75.0,63422,0.696192,91.09843261628976
train,PNEUMONIA,person1847_bacteria_4716.jpeg,JPEG,L,1344,824,False,1,5fe3e571bb5a,75.0,89634,1.107456,80.93684986130374
train,PNEUMONIA,person1848_bacteria_4719.jpeg,JPEG,L,1312,792,False,1,5fe3e571bb5a,75.0,77504,1.039104,74.58733678245873
train,PNEUMONIA,person1850_bacteria_4721.jpeg,JPEG,L,880,520,False,1,5fe3e571bb5a,75.0,48270,0.4576,105.48513986013987
train,PNEUMONIA,person1851_bacteria_4722.jpeg,JPEG,L,1080,776,False,1,5fe3e571bb5a,75.0,75218,0.83808,89.7503818251241
train,PNEUMONIA,person1852_bacteria_4724.jpeg,JPEG,L,1712,1224,False,1,5fe3e571bb5a,75.0,214903,2.095488,102.55510888155885
train,PNEUMONIA,person1855_bacteria_4727.jpeg,JPEG,L,1048,664,False,1,5fe3e571bb5a,75.0,54621,0.695872,78.4928837487354
train,PNEUMONIA,person1857_bacteria_4729.jpeg,JPEG,L,1040,544,False,1,5fe3e571bb5a,75.0,45857,0.56576,81.05380373303167
train,PNEUMONIA,person1858_bacteria_4730.jpeg,JPEG,L,1416,800,False,1,5fe3e571bb5a,75.0,80029,1.1328,70.64706920903954
train,PNEUMONIA,person1859_bacteria_4731.jpeg,JPEG,L,1520,952,False,1,5fe3e571bb5a,75.0,104197,1.44704,72.00699358690845
train,PNEUMONIA,person1860_bacteria_4732.jpeg,JPEG,L,1112,640,False,1,5fe3e571bb5a,75.0,47719,0.71168,67.05120278776978
train,PNEUMONIA,person1863_bacteria_4735.jpeg,JPEG,L,1072,720,False,1,5fe3e571bb5a,75.0,72981,0.77184,94.55457089552239
train,PNEUMONIA,person1864_bacteria_4736.jpeg,JPEG,L,984,552,False,1,5fe3e571bb5a,75.0,50355,0.543168,92.70612407211028
train,PNEUMONIA,person1865_bacteria_4737.jpeg,JPEG,L,1688,1488,False,1,5fe3e571bb5a,75.0,122598,2.511744,48.80991056413392
train,PNEUMONIA,person1865_bacteria_4739.jpeg,JPEG,L,1824,1384,False,1,5fe3e571bb5a,75.0,248093,2.524416,98.27738375925362
train,PNEUMONIA,person1866_bacteria_4740.jpeg,JPEG,L,1864,1648,False,1,5fe3e571bb5a,75.0,135339,3.071872,44.05749979165799
train,PNEUMONIA,person1867_bacteria_4741.jpeg,JPEG,L,1592,1352,False,1,5fe3e571bb5a,75.0,156927,2.152384,72.90845871368677
train,PNEUMONIA,person1868_bacteria_4743.jpeg,JPEG,L,912,456,False,1,5fe3e571bb5a,75.0,36052,0.415872,86.69013542628501
train,PNEUMONIA,person1869_bacteria_4745.jpeg,JPEG,L,1184,808,False,1,5fe3e571bb5a,75.0,71440,0.956672,74.67554187851218
train,PNEUMONIA,person1872_bacteria_4750.jpeg,JPEG,L,1704,1616,False,1,5fe3e571bb5a,75.0,102087,2.753664,37.073150536884675
train,PNEUMONIA,person1872_bacteria_4751.jpeg,JPEG,L,1848,1392,False,1,5fe3e571bb5a,75.0,201532,2.572416,78.34347166243718
train,PNEUMONIA,person1875_bacteria_4756.jpeg,JPEG,L,1632,1208,False,1,5fe3e571bb5a,75.0,185836,1.971456,94.26332619140372
train,PNEUMONIA,person1876_bacteria_4760.jpeg,JPEG,L,1216,720,False,1,5fe3e571bb5a,75.0,65907,0.87552,75.27754934210526
train,PNEUMONIA,person1877_bacteria_4761.jpeg,JPEG,L,1544,1096,False,1,5fe3e571bb5a,75.0,135254,1.692224,79.92677092394388
train,PNEUMONIA,person1879_bacteria_4764.jpeg,JPEG,L,1312,848,False,1,5fe3e571bb5a,75.0,94203,1.112576,84.67106966175794
train,PNEUMONIA,person1880_bacteria_4765.jpeg,JPEG,L,1136,768,False,1,5fe3e571bb5a,75.0,66756,0.872448,76.51573503521126
train,PNEUMONIA,person1881_bacteria_4767.jpeg,JPEG,L,1224,776,False,1,5fe3e571bb5a,75.0,74074,0.949824,77.98707971160972
train,PNEUMONIA,person1883_bacteria_4769.jpeg,JPEG,L,1904,1560,False,1,5fe3e571bb5a,75.0,390726,2.97024,131.54694570135746
train,PNEUMONIA,person1884_bacteria_4771.jpeg,JPEG,L,1040,648,False,1,5fe3e571bb5a,75.0,64355,0.67392,95.49353038936373
train,PNEUMONIA,person1885_bacteria_4772.jpeg,JPEG,L,1152,832,False,1,5fe3e571bb5a,75.0,72278,0.958464,75.41023971688035
train,PNEUMONIA,person1886_bacteria_4773.jpeg,JPEG,L,1368,944,False,1,5fe3e571bb5a,75.0,125509,1.291392,97.18892481910991
train,PNEUMONIA,person1888_bacteria_4775.jpeg,JPEG,L,1568,1272,False,1,5fe3e571bb5a,75.0,193480,1.994496,97.00696316262353
train,PNEUMONIA,person1893_bacteria_4781.jpeg,JPEG,L,1008,568,False,1,5fe3e571bb5a,75.0,46730,0.572544,81.6181813100827
train,PNEUMONIA,person1896_bacteria_4788.jpeg,JPEG,L,1184,808,False,1,5fe3e571bb5a,75.0,76526,0.956672,79.9918885469628
train,PNEUMONIA,person1897_bacteria_4789.jpeg,JPEG,L,1192,728,False,1,5fe3e571bb5a,75.0,74072,0.867776,85.35843351279593
train,PNEUMONIA,person18_bacteria_57.jpeg,JPEG,L,1504,1033,False,1,5fe3e571bb5a,75.0,165556,1.553632,106.5606269695784
train,PNEUMONIA,person1901_bacteria_4795.jpeg,JPEG,L,896,568,False,1,5fe3e571bb5a,75.0,42224,0.508928,82.96654929577463
train,PNEUMONIA,person1903_bacteria_4797.jpeg,JPEG,L,1640,936,False,1,5fe3e571bb5a,75.0,109202,1.53504,71.13951427975819
train,PNEUMONIA,person1904_bacteria_4798.jpeg,JPEG,L,1024,560,False,1,5fe3e571bb5a,75.0,47465,0.57344,82.77239118303572
train,PNEUMONIA,person1905_bacteria_4801.jpeg,JPEG,L,1512,1192,False,1,5fe3e571bb5a,75.0,171480,1.802304,95.14488121870671
train,PNEUMONIA,person1906_bacteria_4803.jpeg,JPEG,L,1256,680,False,1,5fe3e571bb5a,75.0,71326,0.85408,83.51208317721994
train,PNEUMONIA,person1907_bacteria_4806.jpeg,JPEG,L,984,656,False,1,5fe3e571bb5a,75.0,50871,0.645504,78.80818709101726
train,PNEUMONIA,person1908_bacteria_4811.jpeg,JPEG,L,1352,880,False,1,5fe3e571bb5a,75.0,137906,1.18976,115.91077192038732
train,PNEUMONIA,person1910_bacteria_4814.jpeg,JPEG,L,952,520,False,1,5fe3e571bb5a,75.0,43877,0.49504,88.63324175824177
train,PNEUMONIA,person1911_bacteria_4815.jpeg,JPEG,L,1272,664,False,1,5fe3e571bb5a,75.0,64561,0.844608,76.43901076002122
train,PNEUMONIA,person1912_bacteria_4816.jpeg,JPEG,L,1520,920,False,1,5fe3e571bb5a,75.0,125251,1.3984,89.56736270022883
train,PNEUMONIA,person1912_bacteria_4817.jpeg,JPEG,L,1720,992,False,1,5fe3e571bb5a,75.0,144590,1.70624,84.74188859714928
train,PNEUMONIA,person1916_bacteria_4821.jpeg,JPEG,L,1480,872,False,1,5fe3e571bb5a,75.0,135386,1.29056,104.90484750805852
train,PNEUMONIA,person1917_bacteria_4823.jpeg,JPEG,L,1360,856,False,1,5fe3e571bb5a,75.0,81589,1.16416,70.08400907091809
train,PNEUMONIA,person1918_bacteria_4825.jpeg,JPEG,L,1384,1024,False,1,5fe3e571bb5a,75.0,110298,1.417216,77.82723311054913
train,PNEUMONIA,person1921_bacteria_4828.jpeg,JPEG,L,1120,776,False,1,5fe3e571bb5a,75.0,66185,0.86912,76.15173969072166
train,PNEUMONIA,person1922_bacteria_4830.jpeg,JPEG,L,1160,800,False,1,5fe3e571bb5a,75.0,80240,0.928,86.4655172413793
train,PNEUMONIA,person1923_bacteria_4831.jpeg,JPEG,L,1464,944,False,1,5fe3e571bb5a,75.0,123705,1.382016,89.51054112253404
train,PNEUMONIA,person1924_bacteria_4832.jpeg,JPEG,L,1160,920,False,1,5fe3e571bb5a,75.0,86330,1.0672,80.89392803598201
train,PNEUMONIA,person1924_bacteria_4833.jpeg,JPEG,L,1136,680,False,1,5fe3e571bb5a,75.0,60275,0.77248,78.02791010770504
train,PNEUMONIA,person1926_bacteria_4835.jpeg,JPEG,L,1096,784,False,1,5fe3e571bb5a,75.0,71021,0.859264,82.65329398182631
train,PNEUMONIA,person1927_bacteria_4836.jpeg,JPEG,L,1416,912,False,1,5fe3e571bb5a,75.0,158051,1.291392,122.38808975121418
train,PNEUMONIA,person1927_bacteria_4837.jpeg,JPEG,L,1288,792,False,1,5fe3e571bb5a,75.0,118473,1.020096,116.13906926406928
train,PNEUMONIA,person1929_bacteria_4839.jpeg,JPEG,L,976,672,False,1,5fe3e571bb5a,75.0,57143,0.655872,87.12523175253708
train,PNEUMONIA,person1930_bacteria_4841.jpeg,JPEG,L,1072,720,False,1,5fe3e571bb5a,75.0,68791,0.77184,89.12598466003317
train,PNEUMONIA,person1931_bacteria_4842.jpeg,JPEG,L,1544,848,False,1,5fe3e571bb5a,75.0,88943,1.309312,67.93109663701242
train,PNEUMONIA,person1932_bacteria_4843.jpeg,JPEG,L,1368,888,False,1,5fe3e571bb5a,75.0,81225,1.214784,66.86373873873873
train,PNEUMONIA,person1933_bacteria_4844.jpeg,JPEG,L,1728,1224,False,1,5fe3e571bb5a,75.0,140263,2.115072,66.31594574558218
train,PNEUMONIA,person1934_bacteria_4846.jpeg,JPEG,L,1552,1200,False,1,5fe3e571bb5a,75.0,173877,1.8624,93.36179123711341
train,PNEUMONIA,person1935_bacteria_4847.jpeg,JPEG,L,1464,1216,False,1,5fe3e571bb5a,75.0,173392,1.780224,97.39897900488927
train,PNEUMONIA,person1935_bacteria_4848.jpeg,JPEG,L,1736,1136,False,1,5fe3e571bb5a,75.0,177186,1.972096,89.84653891088466
train,PNEUMONIA,person1935_bacteria_4849.jpeg,JPEG,L,1504,1152,False,1,5fe3e571bb5a,75.0,169654,1.732608,97.91828272754137
train,PNEUMONIA,person1935_bacteria_4850.jpeg,JPEG,L,1648,1280,False,1,5fe3e571bb5a,75.0,134309,2.10944,63.670452821601934
train,PNEUMONIA,person1936_bacteria_4852.jpeg,JPEG,L,1064,552,False,1,5fe3e571bb5a,75.0,56142,0.587328,95.58883622098726
train,PNEUMONIA,person1937_bacteria_4853.jpeg,JPEG,L,1160,904,False,1,5fe3e571bb5a,75.0,78459,1.04864,74.81976655477571
train,PNEUMONIA,person1938_bacteria_4854.jpeg,JPEG,L,1392,912,False,1,5fe3e571bb5a,75.0,142580,1.269504,112.31157995563623
train,PNEUMONIA,person1940_bacteria_4859.jpeg,JPEG,L,1328,936,False,1,5fe3e571bb5a,75.0,84005,1.243008,67.58202682524971
train,PNEUMONIA,person1940_bacteria_4861.jpeg,JPEG,L,1560,1056,False,1,5fe3e571bb5a,75.0,145158,1.64736,88.1155303030303
train,PNEUMONIA,person1940_bacteria_4862.jpeg,JPEG,L,1416,984,False,1,5fe3e571bb5a,75.0,182934,1.393344,131.2913393964448
train,PNEUMONIA,person1941_bacteria_4863.jpeg,JPEG,L,1360,816,False,1,5fe3e571bb5a,75.0,87876,1.10976,79.18468858131487
train,PNEUMONIA,person1942_bacteria_4865.jpeg,JPEG,L,1192,928,False,1,5fe3e571bb5a,75.0,77632,1.106176,70.18051376996065
train,PNEUMONIA,person1943_bacteria_4868.jpeg,JPEG,L,1008,512,False,1,5fe3e571bb5a,75.0,48748,0.516096,94.45529513888889
train,PNEUMONIA,person1944_bacteria_4869.jpeg,JPEG,L,1352,824,False,1,5fe3e571bb5a,75.0,69014,1.114048,61.948856781754465
train,PNEUMONIA,person1945_bacteria_4872.jpeg,JPEG,L,1336,840,False,1,5fe3e571bb5a,75.0,84712,1.12224,75.48474479612204
train,PNEUMONIA,person19_bacteria_58.jpeg,JPEG,L,840,456,False,1,5fe3e571bb5a,75.0,43002,0.38304,112.26503759398497
train,PNEUMONIA,person19_bacteria_59.jpeg,JPEG,L,1024,736,False,1,5fe3e571bb5a,75.0,60148,0.753664,79.80744735054348
train,PNEUMONIA,person19_bacteria_60.jpeg,JPEG,L,856,632,False,1,5fe3e571bb5a,75.0,35841,0.540992,66.25051756772743
train,PNEUMONIA,person19_bacteria_61.jpeg,JPEG,L,832,504,False,1,5fe3e571bb5a,75.0,32415,0.419328,77.30225503663004
train,PNEUMONIA,person19_bacteria_62.jpeg,JPEG,L,952,560,False,1,5fe3e571bb5a,75.0,36797,0.53312,69.02198379351739
train,PNEUMONIA,person19_bacteria_63.jpeg,JPEG,L,1064,627,False,1,5fe3e571bb5a,75.0,65882,0.667128,98.75466177405235
train,PNEUMONIA,person1_bacteria_1.jpeg,JPEG,RGB,712,439,False,2,2670630d69c8,75.0,25452,0.312568,81.42868111898851
train,PNEUMONIA,person1_bacteria_2.jpeg,JPEG,L,1240,840,False,1,5fe3e571bb5a,75.0,81811,1.0416,78.54358678955454
train,PNEUMONIA,person20_bacteria_64.jpeg,JPEG,L,824,656,False,1,5fe3e571bb5a,75.0,38153,0.540544,70.58259827137105
train,PNEUMONIA,person20_bacteria_66.jpeg,JPEG,L,1048,736,False,1,5fe3e571bb5a,75.0,56405,0.771328,73.12712620311981
train,PNEUMONIA,person20_bacteria_67.jpeg,JPEG,L,1032,528,False,1,5fe3e571bb5a,75.0,42874,0.544896,78.68290462767207
train,PNEUMONIA,person20_bacteria_69.jpeg,JPEG,L,1118,740,False,1,5fe3e571bb5a,75.0,69740,0.82732,84.29628197070056
train,PNEUMONIA,person20_bacteria_70.jpeg,JPEG,L,880,464,False,1,5fe3e571bb5a,75.0,37740,0.40832,92.4275078369906
train,PNEUMONIA,person21_bacteria_72.jpeg,JPEG,L,1848,1632,False,1,5fe3e571bb5a,75.0,123452,3.015936,40.933229352347
train,PNEUMONIA,person21_bacteria_73.jpeg,JPEG,L,1882,1608,False,1,5fe3e571bb5a,75.0,300452,3.026256,99.28175276645466
train,PNEUMONIA,person22_bacteria_74.jpeg,JPEG,L,1232,968,False,1,5fe3e571bb5a,75.0,86134,1.192576,72.22516636256306
train,PNEUMONIA,person22_bacteria_76.jpeg,JPEG,L,1128,1040,False,1,5fe3e571bb5a,75.0,86058,1.17312,73.35822422258593
train,PNEUMONIA,person22_bacteria_77.jpeg,JPEG,L,1168,1072,False,1,5fe3e571bb5a,75.0,85085,1.252096,67.95405464117766
train,PNEUMONIA,person23_bacteria_100.jpeg,JPEG,L,984,648,False,1,5fe3e571bb5a,75.0,53855,0.637632,84.46094298905952
train,PNEUMONIA,person23_bacteria_101.jpeg,JPEG,L,1120,880,False,1,5fe3e571bb5a,75.0,61341,0.9856,62.23721590909091
train,PNEUMONIA,person23_bacteria_102.jpeg,JPEG,L,1152,688,False,1,5fe3e571bb5a,75.0,69400,0.792576,87.56258074935401
train,PNEUMONIA,person23_bacteria_103.jpeg,JPEG,L,1152,784,False,1,5fe3e571bb5a,75.0,58007,0.903168,64.22614618764172
train,PNEUMONIA,person23_bacteria_104.jpeg,JPEG,L,1256,728,False,1,5fe3e571bb5a,75.0,61450,0.914368,67.20488905998461
train,PNEUMONIA,person23_bacteria_105.jpeg,JPEG,L,1136,792,False,1,5fe3e571bb5a,75.0,60735,0.899712,67.50493491250533
train,PNEUMONIA,person23_bacteria_106.jpeg,JPEG,L,1000,656,False,1,5fe3e571bb5a,75.0,50954,0.656,77.67378048780488
train,PNEUMONIA,person23_bacteria_107.jpeg,JPEG,L,1224,720,False,1,5fe3e571bb5a,75.0,60618,0.88128,68.78404139433552
train,PNEUMONIA,person23_bacteria_78.jpeg,JPEG,L,1120,640,False,1,5fe3e571bb5a,75.0,75837,0.7168,105.79938616071429
train,PNEUMONIA,person23_bacteria_79.jpeg,JPEG,L,1200,680,False,1,5fe3e571bb5a,75.0,63975,0.816,78.40073529411765
train,PNEUMONIA,person23_bacteria_80.jpeg,JPEG,L,1264,1072,False,1,5fe3e571bb5a,75.0,96464,1.355008,71.19072359720386
train,PNEUMONIA,person23_bacteria_81.jpeg,JPEG,L,1056,656,False,1,5fe3e571bb5a,75.0,49404,0.692736,71.31721175166298
train,PNEUMONIA,person23_bacteria_82.jpeg,JPEG,L,1272,896,False,1,5fe3e571bb5a,75.0,71298,1.139712,62.557909366576816
train,PNEUMONIA,person23_bacteria_83.jpeg,JPEG,L,1016,824,False,1,5fe3e571bb5a,75.0,82919,0.837184,99.04513225288585
train,PNEUMONIA,person23_bacteria_84.jpeg,JPEG,L,1136,824,False,1,5fe3e571bb5a,75.0,68083,0.936064,72.73327464788733
train,PNEUMONIA,person23_bacteria_85.jpeg,JPEG,L,1024,656,False,1,5fe3e571bb5a,75.0,46456,0.671744,69.15729801829269
train,PNEUMONIA,person23_bacteria_86.jpeg,JPEG,L,1144,856,False,1,5fe3e571bb5a,75.0,81665,0.979264,83.39426344683355
train,PNEUMONIA,person23_bacteria_87.jpeg,JPEG,L,1272,736,False,1,5fe3e571bb5a,75.0,61041,0.936192,65.20136894995898
train,PNEUMONIA,person23_bacteria_88.jpeg,JPEG,RGB,986,634,False,2,2670630d69c8,75.0,50371,0.625124,80.57761340150114
train,PNEUMONIA,person23_bacteria_89.jpeg,JPEG,L,944,632,False,1,5fe3e571bb5a,75.0,45417,0.596608,76.12536204677107
train,PNEUMONIA,person23_bacteria_90.jpeg,JPEG,L,1160,736,False,1,5fe3e571bb5a,75.0,61193,0.85376,71.67470952023989
train,PNEUMONIA,person23_bacteria_91.jpeg,JPEG,L,1008,640,False,1,5fe3e571bb5a,75.0,48778,0.64512,75.61073908730158
train,PNEUMONIA,person23_bacteria_92.jpeg,JPEG,L,1080,712,False,1,5fe3e571bb5a,75.0,56677,0.76896,73.70604452767374
train,PNEUMONIA,person23_bacteria_93.jpeg,JPEG,L,1064,632,False,1,5fe3e571bb5a,75.0,66217,0.672448,98.47155467783382
